Gene1	Gene2	EdgeWeight
UGR	RSPO1	0.100232962997687
DKK1	DMRT1	0.0993031037756667
DMRT1	CBX2	0.0975331910062383
UGR	FOXL2	0.0972638186518131
NR5A1	SRY	0.0968139877347167
DMRT1	NR5A1	0.095542236609978
RSPO1	DKK1	0.0919459476963905
SRY	SRY	0.0905874667081779
CBX2	DKK1	0.09058266361474301
CBX2	CBX2	0.0890387365030965
RSPO1	FGF9	0.0874884135400685
UGR	WNT4	0.0839123944311122
RSPO1	DMRT1	0.0835113119073398
SRY	WNT4	0.0824902262116466
RSPO1	WNT4	0.0823324879583625
NR5A1	CTNNB1	0.08031300374056799
NR0B1	RSPO1	0.0792976496521218
SRY	WT1pKTS	0.0788707396784717
NR0B1	SRY	0.0775715250530649
DMRT1	DMRT1	0.0774221430393083
WT1pKTS	GATA4	0.0760730387204852
DMRT1	FGF9	0.07606850479987401
RSPO1	CTNNB1	0.0740758370892309
DMRT1	DKK1	0.0723783624783915
NR0B1	FOXL2	0.0645268021166782
WNT4	SRY	0.0640124492747674
AMH	SOX9	0.0625289573739497
DKK1	RSPO1	0.0608559647859965
PGD2	FOXL2	0.0590710403474234
GATA4	GATA4	0.0576599257947252
FGF9	FOXL2	0.0564420879349335
NR5A1	CBX2	0.0548764906372023
CBX2	DMRT1	0.0534039909912224
CBX2	RSPO1	0.051697932366641
WT1mKTS	FOXL2	0.0509675454728808
DHH	FOXL2	0.0495963436601634
WT1pKTS	NR0B1	0.0473394675724528
DMRT1	RSPO1	0.0459934745108546
DHH	AMH	0.0425631982028442
FGF9	AMH	0.0422965769154753
SOX9	NR5A1	0.0421240427345812
PGD2	AMH	0.0419564807194428
NR0B1	WT1mKTS	0.0411539536151971
NR5A1	RSPO1	0.0401604857346423
SOX9	DHH	0.0392246212508431
NR5A1	DKK1	0.0392194878684059
UGR	WT1pKTS	0.0380028806694492
SOX9	GATA4	0.0359103385231686
DHH	DHH	0.0340731433037749
DKK1	SOX9	0.03399020569843
SOX9	AMH	0.0332974280531773
GATA4	NR0B1	0.0332147654191726
SRY	WT1mKTS	0.0329791388853866
AMH	AMH	0.0329163718259568
NR5A1	DHH	0.0325379215616946
DKK1	FGF9	0.0324614778454232
SOX9	CBX2	0.0321865126137381
PGD2	DHH	0.0320258356171224
FGF9	DHH	0.0318387386838187
CTNNB1	FGF9	0.0312196713717433
RSPO1	GATA4	0.0276054142231622
FOXL2	FGF9	0.0274006647016197
WT1pKTS	FGF9	0.027288413387363
UGR	WT1mKTS	0.0261202416012783
NR5A1	GATA4	0.0247640901998803
DHH	PGD2	0.0240134045328041
NR5A1	AMH	0.023498124665044997
FGF9	PGD2	0.0233283465650546
CTNNB1	GATA4	0.0231954965005934
PGD2	PGD2	0.0231517634323949
AMH	DHH	0.0231182963755991
WNT4	WT1mKTS	0.0227295069734136
WNT4	GATA4	0.0225294490833272
FOXL2	NR5A1	0.0221761761582907
SOX9	PGD2	0.0219493987649667
WNT4	FOXL2	0.0214947652286382
DMRT1	SOX9	0.021220790972263003
CBX2	SOX9	0.0202396690149203
SRY	GATA4	0.0190296805079887
SOX9	WNT4	0.0189774892203279
AMH	PGD2	0.0176192622554424
RSPO1	DHH	0.0173872000190234
NR5A1	PGD2	0.0170186618270208
NR0B1	GATA4	0.0168130891232909
UGR	GATA4	0.0165277051716397
WT1pKTS	AMH	0.016395116967803998
DHH	SOX9	0.0159878490371147
AMH	WT1mKTS	0.0145852835501104
SRY	SOX9	0.0141549291853103
WNT4	SOX9	0.0131886775267743
FGF9	WT1mKTS	0.0131160307846916
PGD2	WT1mKTS	0.0127498598038725
CBX2	FGF9	0.0125467191782819
WNT4	FGF9	0.0123017425191081
PGD2	NR0B1	0.011945857715455
UGR	SOX9	0.0117655143665342
NR0B1	SOX9	0.0117559286680205
DHH	WT1mKTS	0.0112494345851798
AMH	DMRT1	0.0112208191661091
CTNNB1	SOX9	0.0111813504361445
FGF9	NR0B1	0.0109465827015171
NR5A1	WT1mKTS	0.010856115758497
AMH	NR0B1	0.0108162994985714
DHH	NR0B1	0.0106760804831831
RSPO1	RSPO1	0.0105992593687174
SOX9	NR0B1	0.00960189884077183
RSPO1	AMH	0.00920149177644362
CTNNB1	WT1mKTS	0.008968079099880441
GATA4	SOX9	0.0082594567331419
FOXL2	SRY	0.008183678118906629
CTNNB1	DHH	0.008080725343508191
NR5A1	DMRT1	0.00796543246758545
RSPO1	SOX9	0.00784764777844749
RSPO1	PGD2	0.007807151514487791
NR0B1	NR0B1	0.007085130684978259
NR5A1	SOX9	0.00685045531003431
WNT4	NR0B1	0.00634332659140346
WT1pKTS	PGD2	0.0062701812471305
WT1pKTS	DHH	0.006083642528870121
NR5A1	NR0B1	0.005504617058446929
WNT4	DHH	0.004901931422812879
NR0B1	WT1pKTS	0.004689269872813129
SRY	NR0B1	0.00395458157790764
DKK1	WT1mKTS	0.0038104396954786
AMH	WNT4	0.00304258986166903
WT1pKTS	SOX9	0.00298798606620135
RSPO1	NR0B1	0.00272839521166333
DHH	WNT4	0.0026203237628623
WT1mKTS	NR0B1	0.00218478561823795
SOX9	WT1mKTS	0.00207718127480395
WNT4	PGD2	0.00168695988406269
FOXL2	SOX9	0.00120180055150041
UGR	NR0B1	0.00111359292132596
CTNNB1	PGD2	0.0008696456361282639
NR0B1	WNT4	0.000637436786029997
WNT4	AMH	0.000375236183771711
SOX9	SOX9	0.000267494169708694
CTNNB1	NR0B1	0.000168997232937461
CBX2	NR0B1	0.000131612822701898
WT1mKTS	UGR	1.26069684895468e-35
GATA4	AMH	1.29378534155758e-36
WT1mKTS	AMH	9.79003462381545e-37
NR0B1	AMH	7.216367591712079e-37
SRY	AMH	6.84366331738508e-37
DHH	GATA4	6.296817849156e-37
UGR	AMH	5.56351357978065e-37
DKK1	PGD2	4.7510711725800604e-37
CTNNB1	UGR	4.10247636873578e-37
RSPO1	UGR	3.6856375188175197e-37
DHH	WT1pKTS	3.09915422984173e-37
FOXL2	PGD2	2.6643988933076997e-37
DMRT1	PGD2	2.61149525239918e-37
WT1mKTS	GATA4	2.1507162621063797e-37
AMH	GATA4	1.9047036658091298e-37
CBX2	UGR	1.83573580581526e-37
CBX2	PGD2	1.75458001408239e-37
SRY	PGD2	1.12583461454908e-37
WNT4	WT1pKTS	9.74871623862167e-38
DMRT1	WT1mKTS	6.51713286246165e-38
CTNNB1	AMH	4.902825465266929e-38
FOXL2	WT1mKTS	4.76883665453395e-38
GATA4	DHH	2.1485743357143695e-39
SOX9	CTNNB1	0.0
CBX2	DHH	0.0
PGD2	CTNNB1	0.0
FOXL2	CTNNB1	0.0
FGF9	CTNNB1	0.0
DKK1	DHH	0.0
NR5A1	UGR	0.0
AMH	CTNNB1	0.0
DMRT1	DHH	0.0
FOXL2	DHH	0.0
NR0B1	DHH	0.0
SRY	DHH	0.0
UGR	DHH	0.0
WT1mKTS	DHH	0.0
DHH	DKK1	0.0
FGF9	DKK1	0.0
FOXL2	DKK1	0.0
DHH	CTNNB1	0.0
FOXL2	AMH	0.0
PGD2	CBX2	0.0
FOXL2	CBX2	0.0
GATA4	WT1pKTS	0.0
WT1mKTS	WT1mKTS	0.0
RSPO1	WT1mKTS	0.0
CBX2	WT1mKTS	0.0
WT1pKTS	WNT4	0.0
PGD2	WNT4	0.0
FOXL2	WNT4	0.0
FGF9	WNT4	0.0
SOX9	UGR	0.0
CBX2	AMH	0.0
DKK1	AMH	0.0
DMRT1	AMH	0.0
SOX9	DKK1	0.0
DHH	CBX2	0.0
FGF9	CBX2	0.0
PGD2	DKK1	0.0
DHH	DMRT1	0.0
FOXL2	UGR	0.0
DHH	SRY	0.0
AMH	RSPO1	0.0
DHH	RSPO1	0.0
FGF9	RSPO1	0.0
FOXL2	RSPO1	0.0
PGD2	RSPO1	0.0
SOX9	RSPO1	0.0
FGF9	SOX9	0.0
PGD2	SOX9	0.0
WT1mKTS	SOX9	0.0
FGF9	SRY	0.0
FGF9	DMRT1	0.0
PGD2	SRY	0.0
SOX9	SRY	0.0
WT1mKTS	SRY	0.0
AMH	UGR	0.0
DHH	UGR	0.0
DKK1	UGR	0.0
DMRT1	UGR	0.0
PGD2	UGR	0.0
FGF9	UGR	0.0
WT1mKTS	PGD2	0.0
UGR	PGD2	0.0
NR0B1	PGD2	0.0
GATA4	PGD2	0.0
FOXL2	DMRT1	0.0
PGD2	DMRT1	0.0
SOX9	DMRT1	0.0
GATA4	FGF9	0.0
SRY	FGF9	0.0
UGR	FGF9	0.0
WT1mKTS	FGF9	0.0
CBX2	GATA4	0.0
DKK1	GATA4	0.0
DMRT1	GATA4	0.0
FGF9	GATA4	0.0
FOXL2	GATA4	0.0
PGD2	GATA4	0.0
DKK1	NR0B1	0.0
DMRT1	NR0B1	0.0
FOXL2	NR0B1	0.0
DHH	NR5A1	0.0
FGF9	NR5A1	0.0
PGD2	NR5A1	0.0
NR0B1	FGF9	0.0
WT1mKTS	WT1pKTS	0.0
GATA4	WT1pKTS	0.0
AMH	RSPO1	0.0
WT1mKTS	SOX9	0.0
PGD2	SOX9	0.0
FGF9	SOX9	0.0
SOX9	RSPO1	0.0
PGD2	RSPO1	0.0
FOXL2	RSPO1	0.0
FGF9	RSPO1	0.0
DHH	RSPO1	0.0
WT1mKTS	PGD2	0.0
PGD2	GATA4	0.0
UGR	PGD2	0.0
NR0B1	PGD2	0.0
GATA4	PGD2	0.0
PGD2	NR5A1	0.0
FGF9	NR5A1	0.0
DHH	NR5A1	0.0
FOXL2	NR0B1	0.0
DMRT1	NR0B1	0.0
DHH	SRY	0.0
FGF9	SRY	0.0
PGD2	SRY	0.0
SOX9	SRY	0.0
WT1mKTS	WT1mKTS	0.0
RSPO1	WT1mKTS	0.0
CBX2	WT1mKTS	0.0
WT1pKTS	WNT4	0.0
PGD2	WNT4	0.0
FOXL2	WNT4	0.0
FGF9	WNT4	0.0
SOX9	UGR	0.0
PGD2	UGR	0.0
NR5A1	UGR	0.0
FOXL2	UGR	0.0
FGF9	UGR	0.0
DMRT1	UGR	0.0
DKK1	UGR	0.0
DHH	UGR	0.0
AMH	UGR	0.0
WT1mKTS	SRY	0.0
DKK1	NR0B1	0.0
FOXL2	GATA4	0.0
CBX2	AMH	0.0
FGF9	CTNNB1	0.0
NR0B1	DHH	0.0
FOXL2	DHH	0.0
DMRT1	DHH	0.0
DKK1	DHH	0.0
CBX2	DHH	0.0
SOX9	CTNNB1	0.0
PGD2	CTNNB1	0.0
FOXL2	CTNNB1	0.0
DHH	CTNNB1	0.0
FGF9	GATA4	0.0
AMH	CTNNB1	0.0
PGD2	CBX2	0.0
FOXL2	CBX2	0.0
FGF9	CBX2	0.0
DHH	CBX2	0.0
FOXL2	AMH	0.0
DMRT1	AMH	0.0
DKK1	AMH	0.0
SRY	DHH	0.0
UGR	DHH	0.0
WT1mKTS	DHH	0.0
DHH	DKK1	0.0
DMRT1	GATA4	0.0
DKK1	GATA4	0.0
CBX2	GATA4	0.0
WT1mKTS	FGF9	0.0
UGR	FGF9	0.0
SRY	FGF9	0.0
NR0B1	FGF9	0.0
GATA4	FGF9	0.0
SOX9	DMRT1	0.0
PGD2	DMRT1	0.0
FOXL2	DMRT1	0.0
FGF9	DMRT1	0.0
DHH	DMRT1	0.0
SOX9	DKK1	0.0
PGD2	DKK1	0.0
FOXL2	DKK1	0.0
FGF9	DKK1	0.0
WT1mKTS	WT1pKTS	0.0
