Gene1	Gene2	EdgeWeight
g1	g8	3.559163350848647
g16	g10	3.4839422006958802
g1	g5	3.4726049026670545
g18	g5	3.4458470587710868
g1	g11	3.3305668272948985
g18	g9	3.2316457663299447
g7	g1	3.2009921416926463
g17	g9	3.1425026424306464
g18	g11	3.131777982324689
g16	g5	3.1309049481209468
g1	g6	3.116216511256483
g17	g6	3.0912523345196994
g3	g15	2.958943634993489
g18	g8	2.956396340204845
g14	g5	2.899161851235985
g12	g17	2.883710500209208
g17	g11	2.8185242282146854
g16	g9	2.8173008187447524
g18	g1	2.7269861574821608
g10	g1	2.7156146577325084
g7	g16	2.7106570081114505
g9	g15	2.57981265955328
g1	g9	2.5496169786149427
g4	g18	2.49824802780107
g5	g16	2.483583964621087
g6	g18	2.4832990734826312
g4	g1	2.446428361539007
g5	g17	2.4428011877726488
g10	g15	2.4321885977129885
g8	g1	2.42835719932401
g5	g15	2.3997891314239217
g3	g1	2.3797304287908085
g5	g18	2.330344587245841
g14	g1	2.276903548544631
g3	g17	2.2683536505968123
g14	g18	2.2366861783081697
g13	g17	2.08987017111814
g4	g15	2.0720251398351093
g2	g15	2.0670438765731767
g13	g16	2.0429214142064605
g1	g18	2.0358699880355817
g3	g18	2.009275290510929
g13	g1	1.9691102357169836
g5	g1	1.9437622414519298
g2	g17	1.852777862619996
g1	g17	1.8432782304848998
g16	g1	1.833614728455076
g15	g17	1.7951230633495896
g7	g17	1.7829033165328363
g6	g1	1.7671944301061808
g7	g18	1.7565321822940818
g7	g15	1.7057763079875983
g17	g16	1.6830226231280303
g13	g18	1.6546646727929777
g11	g17	1.5804678777881014
g9	g17	1.4775780095318007
g10	g17	1.3819593624686164
g8	g15	1.3719000783312096
g15	g1	1.2940743977347506
g8	g16	1.2481793111211457
g9	g1	1.2444289659814178
g17	g18	1.2216613855825935
g11	g1	1.1740056703192838
g18	g16	1.156655814574186
g16	g17	1.1516501632359055
g15	g18	1.1493620672601008
g12	g16	1.1255504536421428
g6	g15	1.1123204226004315
g6	g16	1.0572997905008992
g17	g15	1.017554177490705
g9	g16	1.0047512227530688
g8	g18	1.0047052930639528
g10	g18	0.9966293386261509
g9	g18	0.9154566620254184
g17	g1	0.9015832291406044
g12	g18	0.8304458131506366
g2	g16	0.8294381529608333
g11	g18	0.8279928027288977
g4	g17	0.7527083203297311
g18	g15	0.7142798321935494
g14	g17	0.6530145253933234
g16	g18	0.6478793272477801
g18	g17	0.5700422180866739
g10	g16	0.535696463277643
g2	g18	0.400947309843188
g1	g16	0.3824635056685071
g4	g16	0.3610876245378139
