,PseudoTime
E265_129,0.2570281124497992
E4289_231,0.46184738955823296
E2831_192,0.38353413654618473
E208_90,0.178714859437751
E3472_101,0.20080321285140562
E166_397,0.7951807228915663
E3728_471,0.9437751004016064
E2397_230,0.4598393574297189
E3886_302,0.6044176706827309
E1978_303,0.606425702811245
E4461_484,0.9698795180722891
E1811_56,0.11044176706827309
E2981_132,0.26305220883534136
E2989_167,0.3333333333333333
E4228_450,0.9016064257028112
E2269_355,0.7108433734939759
E2579_260,0.5200803212851406
E3191_112,0.22289156626506024
E238_156,0.3112449799196787
E3827_420,0.8413654618473896
E1458_55,0.10843373493975904
E3105_38,0.07429718875502007
E3623_355,0.7108433734939759
E640_216,0.43172690763052207
E1912_74,0.1465863453815261
E1132_322,0.6445783132530121
E2593_360,0.7208835341365462
E4246_167,0.3333333333333333
E2030_85,0.1686746987951807
E1105_72,0.142570281124498
E2534_327,0.6546184738955824
E3981_483,0.9678714859437751
E782_164,0.3273092369477912
E1602_28,0.05421686746987952
E1920_79,0.1566265060240964
E2038_170,0.3393574297188755
E1817_232,0.463855421686747
E3934_374,0.748995983935743
E3329_46,0.09036144578313253
E587_47,0.09236947791164658
E2937_97,0.1927710843373494
E4951_234,0.4678714859437751
E3368_318,0.6365461847389559
E648_32,0.06224899598393574
E2416_453,0.9076305220883534
E3493_43,0.08433734939759036
E786_270,0.5401606425702812
E4839_48,0.09437751004016064
E1860_172,0.3433734939759036
E4579_411,0.8232931726907631
E4009_300,0.6004016064257028
E793_209,0.41767068273092367
E3061_190,0.3795180722891566
E4059_434,0.8694779116465864
E3052_332,0.6646586345381527
E3030_393,0.7871485943775101
E3568_252,0.5040160642570282
E1665_319,0.6385542168674698
E367_99,0.19678714859437751
E443_220,0.4397590361445783
E2404_224,0.44779116465863456
E4156_215,0.42971887550200805
E2422_496,0.9939759036144579
E3511_199,0.39759036144578314
E2589_111,0.22088353413654618
E3885_125,0.24899598393574296
E853_74,0.1465863453815261
E3284_475,0.9518072289156626
E2896_110,0.21887550200803213
E4458_129,0.2570281124497992
E1786_88,0.1746987951807229
E992_107,0.21285140562248997
E691_162,0.3232931726907631
E1901_210,0.41967871485943775
E1185_183,0.3654618473895582
E231_385,0.7710843373493976
E1921_208,0.41566265060240964
E2059_404,0.8092369477911646
E385_316,0.6325301204819277
E3628_482,0.9658634538152611
E72_428,0.857429718875502
E4961_288,0.5763052208835341
E748_440,0.8815261044176707
E4915_492,0.9859437751004017
E4308_145,0.2891566265060241
E2600_407,0.8152610441767069
E2108_432,0.8654618473895582
E2157_398,0.7971887550200804
E3300_66,0.13052208835341367
E4203_215,0.42971887550200805
E2352_455,0.9116465863453815
E4553_73,0.14457831325301204
E4802_298,0.5963855421686747
E3340_412,0.8253012048192772
E1691_404,0.8092369477911646
E268_67,0.13253012048192772
E3983_312,0.6244979919678715
E3097_19,0.03614457831325301
E4966_81,0.1606425702811245
E683_488,0.9779116465863453
E289_342,0.6847389558232931
E1726_118,0.23493975903614459
E90_136,0.2710843373493976
E1617_469,0.9397590361445783
E728_87,0.17269076305220885
E4028_7,0.012048192771084338
E2702_338,0.6767068273092369
E1983_474,0.9497991967871486
E2273_319,0.6385542168674698
E2816_488,0.9779116465863453
E4631_206,0.41164658634538154
E1686_43,0.08433734939759036
E4841_33,0.0642570281124498
E299_142,0.28313253012048195
E2915_260,0.5200803212851406
E3394_332,0.6646586345381527
E2536_317,0.6345381526104418
E1498_446,0.893574297188755
E4284_279,0.5582329317269076
E1953_284,0.5682730923694779
E2518_99,0.19678714859437751
E693_105,0.20883534136546184
E2865_273,0.5461847389558233
E3635_121,0.24096385542168675
E3982_283,0.5662650602409639
E3730_453,0.9076305220883534
E4511_31,0.060240963855421686
E0_439,0.8795180722891566
E4812_302,0.6044176706827309
E279_414,0.8293172690763052
E3469_90,0.178714859437751
E3974_310,0.6204819277108434
E2322_388,0.7771084337349398
E103_167,0.3333333333333333
E4502_456,0.9136546184738956
E1806_459,0.9196787148594378
E1492_76,0.15060240963855423
E3325_412,0.8253012048192772
E3478_56,0.11044176706827309
E391_403,0.8072289156626506
E3458_194,0.38755020080321284
E2139_215,0.42971887550200805
E2667_491,0.9839357429718876
E3024_155,0.3092369477911647
E142_32,0.06224899598393574
E2843_23,0.04417670682730924
E4497_414,0.8293172690763052
E2308_33,0.0642570281124498
E2613_404,0.8092369477911646
E2635_79,0.1566265060240964
E3034_353,0.7068273092369478
E4649_407,0.8152610441767069
E2096_34,0.06626506024096386
E4181_295,0.5903614457831325
E2666_86,0.1706827309236948
E200_124,0.2469879518072289
E3761_306,0.6124497991967871
E4856_360,0.7208835341365462
E241_125,0.24899598393574296
E3926_197,0.39357429718875503
E608_361,0.7228915662650602
E4334_92,0.1827309236947791
E778_63,0.12449799196787148
E4055_340,0.6807228915662651
E1221_78,0.15461847389558234
E406_403,0.8072289156626506
E2636_193,0.3855421686746988
E4292_300,0.6004016064257028
E844_411,0.8232931726907631
E753_464,0.929718875502008
E171_498,0.9979919678714859
E741_231,0.46184738955823296
E812_185,0.36947791164658633
E3490_201,0.40160642570281124
E2474_382,0.7650602409638554
E549_372,0.7449799196787149
E146_295,0.5903614457831325
E78_490,0.9819277108433735
E4234_383,0.7670682730923695
E4187_415,0.8313253012048193
E2158_224,0.44779116465863456
E4467_302,0.6044176706827309
E3831_152,0.3032128514056225
E1677_493,0.9879518072289156
E3880_473,0.9477911646586346
E2395_388,0.7771084337349398
E1193_186,0.3714859437751004
E4982_107,0.21285140562248997
E3749_137,0.27309236947791166
E569_455,0.9116465863453815
E4943_487,0.9759036144578314
E3166_122,0.2429718875502008
E2542_162,0.3232931726907631
E3668_465,0.9317269076305221
E3094_240,0.4799196787148594
E496_221,0.44176706827309237
E341_228,0.45582329317269077
E2662_356,0.7128514056224899
E2031_10,0.018072289156626505
E1630_465,0.9317269076305221
E909_433,0.8674698795180723
E3316_468,0.9377510040160643
E572_292,0.5843373493975904
E4668_184,0.3674698795180723
E8_273,0.5461847389558233
E1067_343,0.6867469879518072
E3864_409,0.8192771084337349
E4515_346,0.6927710843373494
E989_48,0.09437751004016064
E1255_348,0.6967871485943775
E2669_287,0.5742971887550201
E3637_390,0.7811244979919679
E407_408,0.8172690763052208
E2598_316,0.6325301204819277
E4638_232,0.463855421686747
E4641_384,0.7690763052208835
E4351_39,0.07630522088353414
E97_363,0.7269076305220884
E1517_432,0.8654618473895582
E2216_368,0.7369477911646586
E1389_164,0.3273092369477912
E317_481,0.963855421686747
E3800_68,0.13453815261044177
E3581_373,0.7469879518072289
E17_429,0.8594377510040161
E4129_396,0.7931726907630522
E3613_45,0.08835341365461848
E592_372,0.7449799196787149
E3725_441,0.8835341365461847
E1292_330,0.6606425702811245
E4737_53,0.10441767068273092
E3075_34,0.06626506024096386
E3649_457,0.9156626506024096
E1192_338,0.6767068273092369
E4814_95,0.18875502008032127
E4905_184,0.3674698795180723
E1256_329,0.6586345381526104
E24_68,0.13453815261044177
E4908_126,0.25100401606425704
E4325_62,0.12248995983935743
E1504_394,0.7891566265060241
E1694_125,0.24899598393574296
E313_176,0.3514056224899598
E4529_50,0.09839357429718876
E4501_362,0.7248995983935743
E4460_474,0.9497991967871486
E2408_46,0.09036144578313253
E4121_107,0.21285140562248997
E46_442,0.8855421686746988
E2091_241,0.4819277108433735
E3653_471,0.9437751004016064
E1229_49,0.0963855421686747
E2922_461,0.9236947791164659
E2807_184,0.3674698795180723
E3675_436,0.8734939759036144
E4266_131,0.26104417670682734
E424_149,0.2971887550200803
E4280_380,0.7610441767068273
E3618_64,0.12650602409638553
E4239_266,0.5321285140562249
E4076_162,0.3232931726907631
E1172_4,0.006024096385542169
E887_232,0.463855421686747
E1338_454,0.9096385542168675
E929_470,0.9417670682730924
E2623_31,0.060240963855421686
E2143_460,0.9216867469879518
E4917_362,0.7248995983935743
E2707_296,0.5923694779116466
E3960_37,0.07228915662650602
E3771_314,0.6285140562248996
E2833_262,0.5240963855421686
E2754_246,0.4919678714859438
E2610_244,0.4879518072289157
E3088_170,0.3393574297188755
E1899_172,0.3433734939759036
E4112_37,0.07228915662650602
E3785_64,0.12650602409638553
E1267_487,0.9759036144578314
E1930_235,0.46987951807228917
E2022_422,0.8453815261044176
E113_406,0.8132530120481928
E734_389,0.7791164658634538
E3691_59,0.11646586345381527
E3998_280,0.5602409638554217
E1996_415,0.8313253012048193
E3505_123,0.24497991967871485
E35_64,0.12650602409638553
E1287_36,0.07028112449799197
E420_483,0.9678714859437751
E1645_269,0.5381526104417671
E1487_461,0.9236947791164659
E2017_42,0.0823293172690763
E573_267,0.5341365461847389
E1932_102,0.20281124497991967
E3989_153,0.30522088353413657
E18_84,0.16666666666666666
E4500_451,0.9036144578313253
E4188_24,0.04618473895582329
E4740_422,0.8453815261044176
E2948_181,0.3614457831325301
E3775_297,0.5943775100401606
E619_101,0.20080321285140562
E4328_414,0.8293172690763052
E2493_305,0.6104417670682731
E1236_403,0.8072289156626506
E3372_399,0.7991967871485943
E895_205,0.40963855421686746
E1201_260,0.5200803212851406
E4994_317,0.6345381526104418
E2994_408,0.8172690763052208
E605_247,0.4939759036144578
E3198_322,0.6445783132530121
E2226_160,0.3192771084337349
E1181_67,0.13253012048192772
E2258_378,0.7570281124497992
E4140_234,0.4678714859437751
E2627_140,0.2791164658634538
E1917_215,0.42971887550200805
E4329_229,0.4578313253012048
E59_154,0.3072289156626506
E790_303,0.606425702811245
E3298_172,0.3433734939759036
E4425_218,0.4357429718875502
E1318_47,0.09236947791164658
E1053_119,0.23694779116465864
E41_172,0.3433734939759036
E582_85,0.1686746987951807
E3620_80,0.15863453815261044
E3389_449,0.8995983935742972
E3833_210,0.41967871485943775
E160_2,0.002008032128514056
E1418_247,0.4939759036144578
E1190_244,0.4879518072289157
E776_138,0.2751004016064257
E1066_192,0.38353413654618473
E4660_350,0.7008032128514057
E1295_317,0.6345381526104418
E3587_361,0.7228915662650602
E2032_314,0.6285140562248996
E3036_395,0.7911646586345381
E4930_141,0.28112449799196787
E1825_33,0.0642570281124498
E2127_395,0.7911646586345381
E4717_177,0.3534136546184739
E3167_257,0.5140562248995983
E928_395,0.7911646586345381
E2980_166,0.3313253012048193
E1962_292,0.5843373493975904
E1033_66,0.13052208835341367
E1166_280,0.5602409638554217
E3096_239,0.4779116465863454
E1855_252,0.5040160642570282
E4512_439,0.8795180722891566
E3351_27,0.05220883534136546
E1161_55,0.10843373493975904
E333_64,0.12650602409638553
E3792_8,0.014056224899598393
E1117_325,0.6506024096385542
E3176_38,0.07429718875502007
E3530_35,0.06827309236947791
E2016_137,0.27309236947791166
E130_482,0.9658634538152611
E1807_470,0.9417670682730924
E3446_140,0.2791164658634538
E3694_200,0.39959839357429716
E2856_176,0.3514056224899598
E2949_389,0.7791164658634538
E330_179,0.357429718875502
E1525_293,0.5863453815261044
E2809_375,0.751004016064257
E4016_162,0.3232931726907631
E4763_364,0.7289156626506024
E3467_386,0.7730923694779116
E3786_252,0.5040160642570282
E1603_233,0.46586345381526106
E4097_404,0.8092369477911646
E493_267,0.5341365461847389
E1442_101,0.20080321285140562
E4041_196,0.39156626506024095
E4375_214,0.42771084337349397
E2859_349,0.6987951807228916
E638_416,0.8333333333333334
E1103_30,0.05823293172690763
E3154_161,0.321285140562249
E1783_477,0.9558232931726908
E4093_14,0.02610441767068273
E3516_62,0.12248995983935743
E2368_158,0.3152610441767068
E2743_87,0.17269076305220885
E1460_489,0.9799196787148594
E3755_75,0.14859437751004015
E679_1,0.0
E1882_449,0.8995983935742972
E922_386,0.7730923694779116
E4335_171,0.3413654618473896
E3863_147,0.2931726907630522
E2914_275,0.5502008032128514
E499_174,0.3473895582329317
E2660_45,0.08835341365461848
E109_141,0.28112449799196787
E3111_371,0.7429718875502008
E3722_13,0.024096385542168676
E2732_343,0.6867469879518072
E2312_103,0.20481927710843373
E1794_138,0.2751004016064257
E907_12,0.02208835341365462
E3296_270,0.5401606425702812
E498_456,0.9136546184738956
E590_355,0.7108433734939759
E4869_27,0.05220883534136546
E4630_472,0.9457831325301205
E2379_406,0.8132530120481928
E3685_207,0.41365461847389556
E2441_70,0.13855421686746988
E4164_379,0.7590361445783133
E3859_295,0.5903614457831325
E284_419,0.8393574297188755
E3027_89,0.17670682730923695
E762_484,0.9698795180722891
E293_296,0.5923694779116466
E4806_485,0.9718875502008032
E4513_201,0.40160642570281124
E4844_287,0.5742971887550201
E4689_208,0.41566265060240964
E2118_481,0.963855421686747
E1223_335,0.6706827309236948
E2810_39,0.07630522088353414
E2791_13,0.024096385542168676
E3383_14,0.02610441767068273
E1827_210,0.41967871485943775
E2775_449,0.8995983935742972
E4751_383,0.7670682730923695
E2360_107,0.21285140562248997
E3558_241,0.4819277108433735
E4939_59,0.11646586345381527
E4491_473,0.9477911646586346
E272_296,0.5923694779116466
E1232_403,0.8072289156626506
E2985_323,0.6465863453815262
E4027_259,0.5180722891566265
E2583_294,0.5883534136546185
E1195_374,0.748995983935743
E2015_51,0.10040160642570281
E4231_89,0.17670682730923695
E570_83,0.1646586345381526
E3826_17,0.0321285140562249
E3319_320,0.6405622489959839
E3836_26,0.050200803212851405
E4916_431,0.8634538152610441
E4746_341,0.6827309236947792
E1459_300,0.6004016064257028
E3977_206,0.41164658634538154
E1913_253,0.5060240963855421
E1944_187,0.37349397590361444
E2839_491,0.9839357429718876
E4718_367,0.7349397590361446
E101_58,0.1144578313253012
E4419_224,0.44779116465863456
E3238_256,0.5120481927710844
E3869_274,0.5481927710843374
E2053_35,0.06827309236947791
E3015_17,0.0321285140562249
E730_12,0.02208835341365462
