Gene1	Gene2	EdgeWeight
g11	g1	0.05618327811218445
g11	g18	0.0561695812942034
g10	g17	0.05614491997692988
g18	g17	0.05604568955516576
g4	g1	0.055706524200650386
g4	g17	0.05542946494328948
g9	g1	0.05533887916579264
g16	g17	0.055290825797830005
g7	g16	0.055035234908553096
g3	g5	0.054674266917517464
g5	g16	0.05457008227186942
g13	g18	0.05452086379070482
g6	g1	0.054064352347153004
g8	g18	0.05349632054465224
g12	g18	0.05330126083419517
g5	g1	0.05206051840918473
g3	g16	0.05183456758875713
g11	g8	0.05153032447250229
g6	g2	0.05149322627681502
g13	g17	0.05107501882004579
g11	g14	0.05037553259989788
g9	g16	0.04994037245418247
g9	g6	0.04983543211612845
g10	g13	0.04928468342728183
g5	g15	0.04895963421117879
g11	g16	0.047088716046903886
g17	g16	0.04668401718303514
g3	g15	0.04655266539514441
g15	g2	0.04618910566545245
g8	g4	0.04615105196919208
g8	g2	0.04569912788233746
g1	g16	0.04530184008498903
g13	g2	0.044746856801407185
g7	g2	0.044308774398868885
g16	g14	0.043879873249381286
g7	g3	0.042286840543008505
g12	g9	0.0420985967114164
g9	g12	0.042046328398412325
g10	g7	0.04194706853889985
g12	g2	0.041288292137394975
g18	g2	0.04122119231197041
g6	g16	0.04075733748730837
g16	g2	0.04072675601799322
g11	g15	0.04045656202272287
g4	g16	0.040451470924005486
g8	g16	0.040343443950793416
g7	g10	0.04005822535455604
g8	g11	0.03996883223499892
g2	g15	0.039887791071305946
g11	g2	0.039545572531315014
g9	g2	0.03947848193729192
g10	g16	0.03900937392532465
g17	g2	0.03900046615592784
g18	g16	0.038930948660775316
g9	g15	0.038802796828504384
g14	g2	0.0387526802107877
g4	g7	0.03845823889167793
g10	g2	0.03796909655705219
g9	g13	0.03782076537591944
g15	g13	0.037477385180024636
g6	g9	0.03697752254061664
g9	g14	0.03680267622029045
g5	g8	0.0367579355459806
g4	g15	0.03579579536381529
g2	g4	0.03498118250628035
g8	g3	0.03443910063333525
g10	g6	0.03328921499695618
g13	g10	0.033152066576597417
g2	g14	0.031922103229469034
g18	g14	0.03174904076855692
g10	g14	0.030978573383422036
g9	g5	0.03007964224319225
g9	g3	0.03007465949461052
g1	g15	0.029806768900799918
g11	g3	0.029219301460393032
g1	g3	0.028983412896090032
g7	g15	0.02814255977574051
g10	g3	0.027993371326402408
g10	g15	0.02774361741905499
g14	g3	0.0277259686726314
g14	g11	0.02763246613733477
g8	g15	0.02731486030605831
g3	g6	0.026694232288528102
g12	g3	0.026657538682931727
g13	g3	0.02638710159795876
g16	g3	0.025903070250499968
g15	g3	0.0255836882281645
g17	g3	0.025329684539335054
g8	g12	0.024768914348174888
g18	g3	0.02474596231211321
g9	g4	0.02468838368010806
g3	g14	0.02432481136482947
g17	g15	0.02359809981451033
g11	g7	0.023499223760062
g17	g14	0.023235413466870008
g4	g13	0.023083306087638
g10	g4	0.02286674373671968
g8	g14	0.02278916993247497
g5	g9	0.022627162283333547
g1	g14	0.02257759397569101
g11	g4	0.022465068650832316
g6	g14	0.022327952670518632
g6	g10	0.021933081710411518
g6	g15	0.021570338352970973
g4	g8	0.02134543618405674
g4	g14	0.021294846136502555
g12	g8	0.02116785012406621
g7	g14	0.02108366480698953
g10	g5	0.020778107445131682
g8	g13	0.02055316688292636
g7	g11	0.0204906726290928
g18	g15	0.020336753811967683
g13	g9	0.02007287428822884
g2	g5	0.019694915248615046
g5	g14	0.019587295557782717
g15	g12	0.019570244484242882
g12	g4	0.019496840358446885
g15	g4	0.019258557716160068
g13	g4	0.019113155308889414
g7	g12	0.018986539882164692
g11	g5	0.01870107846416002
g17	g13	0.01864626595174156
g18	g4	0.01845591191384924
g1	g4	0.018044089087043053
g16	g4	0.01784730614841535
g1	g13	0.01782746946193306
g14	g4	0.017712126156870518
g17	g4	0.017644870243186218
g16	g13	0.01750002406922688
g2	g13	0.017468733960435797
g11	g6	0.017376408484401855
g14	g10	0.01701302021155872
g12	g7	0.016982969055508095
g5	g10	0.01658620647140274
g6	g11	0.01636975487391203
g3	g7	0.016181790756442674
g6	g13	0.015967777986310706
g18	g13	0.01588583604924146
g5	g11	0.015792810204599828
g7	g13	0.015732782798105145
g18	g5	0.015662059033873722
g2	g6	0.015526288849361676
g13	g5	0.015386514817563203
g16	g5	0.014939305011469943
g15	g5	0.01492981368729291
g17	g5	0.014915705032094025
g6	g12	0.014740792040959188
g13	g8	0.014739012629763857
g12	g5	0.014568178105570475
g3	g13	0.014386323331596031
g4	g10	0.014297349311131947
g14	g5	0.014273975437651569
g16	g12	0.01421493084398368
g12	g6	0.014061221834127287
g16	g11	0.01404631987281702
g5	g12	0.014041984803439284
g14	g9	0.014029806063076154
g13	g7	0.014012658437767956
g3	g8	0.013965525193323431
g15	g6	0.013963481517729621
g13	g6	0.013882751222945636
g4	g9	0.013880480851742951
g17	g9	0.013874241880305845
g1	g5	0.013773022896649143
g5	g13	0.013762259182111844
g3	g12	0.0137587228182834
g1	g12	0.013669182661989531
g16	g6	0.01357511744074841
g4	g12	0.01351668029455027
g14	g7	0.013218792596032742
g2	g7	0.013100656356455279
g17	g8	0.013018637921116127
g17	g10	0.012773286070636195
g18	g12	0.012731754345856857
g18	g8	0.012614390445265107
g15	g11	0.012607554521152642
g15	g8	0.012447593918819541
g18	g10	0.012408515661399798
g17	g7	0.012272779225762026
g2	g12	0.012261811919223223
g14	g8	0.01226113922497631
g14	g6	0.012224008210059159
g1	g8	0.01218903571375718
g1	g7	0.0121540338026638
g2	g8	0.012092685171745379
g17	g12	0.012080252700920759
g3	g9	0.012065427629537556
g18	g7	0.012037823425475314
g17	g6	0.011900941389233342
g15	g9	0.011878433837194065
g16	g8	0.011852318298028705
g18	g9	0.011830085119617664
g3	g10	0.01182768521416999
g2	g11	0.011575928612466422
g15	g7	0.011572040028492488
g1	g6	0.011563759686362626
g3	g11	0.0115258543391657
g4	g11	0.011416247979282573
g16	g10	0.011297870727771234
g1	g10	0.011235475118997845
g1	g9	0.01120758735782668
g18	g6	0.01110383027607973
g16	g7	0.010880910987270157
g15	g10	0.010791357747680424
g16	g9	0.010766884642334155
g2	g10	0.010395867424618285
g1	g11	0.010382538783716084
g18	g11	0.009919426940988121
g2	g9	0.009776390563172449
g17	g11	0.009686385384586736
