Gene1	Gene2	EdgeWeight
WNT4	DKK1	-0.0946027281486806
DKK1	WNT4	-0.0946027281486805
DHH	SOX9	0.0928072492208796
SOX9	DHH	0.0928072492208795
CTNNB1	AMH	0.0924224390109573
AMH	CTNNB1	0.0924224390109572
SRY	UGR	-0.0921184267998238
UGR	SRY	-0.0921184267998238
WNT4	GATA4	0.0905692135292228
GATA4	WNT4	0.0905692135292228
CBX2	CTNNB1	-0.08967567614212699
CTNNB1	CBX2	-0.0896756761421269
WNT4	SOX9	-0.0893262124766912
SOX9	WNT4	-0.0893262124766912
FOXL2	UGR	-0.0886657232545855
UGR	FOXL2	-0.0886657232545855
CBX2	DHH	-0.0881920850860279
DHH	CBX2	-0.0881920850860277
NR5A1	PGD2	0.0874268101395771
PGD2	NR5A1	0.087426810139577
FOXL2	CBX2	-0.0855107496204943
CBX2	FOXL2	-0.0855107496204942
RSPO1	UGR	-0.085097658048272
UGR	RSPO1	-0.085097658048272
WNT4	CBX2	0.0848878246507545
CBX2	WNT4	0.0848878246507545
NR0B1	CBX2	-0.0847196411484998
CBX2	NR0B1	-0.0847196411484997
DMRT1	NR5A1	-0.0845550637228889
NR5A1	DMRT1	-0.0845550637228887
FOXL2	NR0B1	0.0829920396059495
NR0B1	FOXL2	0.0829920396059495
FGF9	SOX9	0.0813602815387416
SOX9	FGF9	0.0813602815387416
UGR	DHH	-0.0812999636802114
DHH	UGR	-0.0812999636802114
AMH	CBX2	-0.0812998083134035
CBX2	AMH	-0.0812998083134034
WT1pKTS	CTNNB1	-0.0809435923993439
CTNNB1	WT1pKTS	-0.0809435923993438
DMRT1	UGR	-0.0802607660001962
UGR	DMRT1	-0.0802607660001961
WT1pKTS	FGF9	-0.079297636620295
FGF9	WT1pKTS	-0.0792976366202949
GATA4	WT1mKTS	0.0766169916444582
WT1mKTS	GATA4	0.0766169916444582
CTNNB1	NR0B1	0.0752729460060169
NR0B1	CTNNB1	0.0752729460060168
UGR	DKK1	-0.0749996360149316
DKK1	UGR	-0.0749996360149316
CBX2	FGF9	-0.074804115613371
FGF9	CBX2	-0.0748041156133709
DHH	WNT4	-0.0741355574870061
WNT4	DHH	-0.074135557487006
WT1pKTS	DKK1	0.0734255841561114
DKK1	WT1pKTS	0.0734255841561113
CBX2	RSPO1	-0.0715422476706534
RSPO1	CBX2	-0.0715422476706534
WT1pKTS	WT1mKTS	0.0710513891608774
WT1mKTS	WT1pKTS	0.0710513891608774
CTNNB1	SRY	-0.0704938870957978
SRY	CTNNB1	-0.0704938870957976
NR5A1	AMH	0.0699119291156169
AMH	NR5A1	0.0699119291156168
RSPO1	FOXL2	0.0675866459520294
FOXL2	RSPO1	0.0675866459520293
DMRT1	NR0B1	0.0674636175963038
NR0B1	DMRT1	0.0674636175963038
FGF9	DMRT1	0.0664916966368057
DMRT1	FGF9	0.0664916966368057
FOXL2	DKK1	-0.0657400650042126
DKK1	FOXL2	-0.0657400650042125
RSPO1	SOX9	-0.0654947688695676
SOX9	RSPO1	-0.0654947688695674
PGD2	CBX2	-0.0579897255642348
CBX2	PGD2	-0.0579897255642347
AMH	SRY	0
SRY	AMH	0
FGF9	FOXL2	0
FOXL2	FGF9	0
WT1pKTS	WNT4	0
WNT4	WT1pKTS	0
PGD2	DMRT1	0
DMRT1	PGD2	0
WT1pKTS	GATA4	0
GATA4	WT1pKTS	0
NR5A1	FGF9	0
FGF9	NR5A1	0
NR0B1	GATA4	0
GATA4	NR0B1	0
GATA4	FOXL2	0
FOXL2	GATA4	0
DKK1	DHH	0
DHH	DKK1	0
WT1mKTS	DMRT1	0
DMRT1	WT1mKTS	0
PGD2	DKK1	0
DKK1	PGD2	0
RSPO1	DKK1	0
DKK1	RSPO1	0
NR0B1	RSPO1	0
RSPO1	NR0B1	0
GATA4	DHH	0
DHH	GATA4	0
NR5A1	WNT4	0
WNT4	NR5A1	0
SOX9	FOXL2	0
FOXL2	SOX9	0
PGD2	FOXL2	0
FOXL2	PGD2	0
NR0B1	SOX9	0
SOX9	NR0B1	0
FGF9	DKK1	0
DKK1	FGF9	0
DMRT1	RSPO1	0
RSPO1	DMRT1	0
WT1mKTS	NR0B1	0
NR0B1	WT1mKTS	0
SRY	CBX2	0
CBX2	SRY	0
AMH	WT1mKTS	0
WT1mKTS	AMH	0
WT1mKTS	CTNNB1	0
CTNNB1	WT1mKTS	0
NR0B1	DKK1	0
DKK1	NR0B1	0
FOXL2	AMH	0
AMH	FOXL2	0
FOXL2	DHH	0
DHH	FOXL2	0
DKK1	AMH	0
AMH	DKK1	0
DHH	NR5A1	0
NR5A1	DHH	0
DMRT1	GATA4	0
GATA4	DMRT1	0
FGF9	GATA4	0
GATA4	FGF9	0
UGR	WT1pKTS	0
WT1pKTS	UGR	0
SOX9	WT1mKTS	0
WT1mKTS	SOX9	0
FOXL2	WNT4	0
WNT4	FOXL2	0
AMH	GATA4	0
GATA4	AMH	0
UGR	GATA4	0
GATA4	UGR	0
AMH	RSPO1	0
RSPO1	AMH	0
SRY	PGD2	0
PGD2	SRY	0
WT1mKTS	FGF9	0
FGF9	WT1mKTS	0
GATA4	SRY	0
SRY	GATA4	0
CTNNB1	FGF9	0
FGF9	CTNNB1	0
CBX2	GATA4	0
GATA4	CBX2	0
SRY	FGF9	0
FGF9	SRY	0
PGD2	CTNNB1	0
CTNNB1	PGD2	0
WT1mKTS	FOXL2	0
FOXL2	WT1mKTS	0
WNT4	WT1mKTS	0
WT1mKTS	WNT4	0
GATA4	PGD2	0
PGD2	GATA4	0
AMH	DMRT1	0
DMRT1	AMH	0
SOX9	GATA4	0
GATA4	SOX9	0
NR5A1	UGR	0
UGR	NR5A1	0
AMH	WT1pKTS	0
WT1pKTS	AMH	0
UGR	AMH	0
AMH	UGR	0
SOX9	CTNNB1	0
CTNNB1	SOX9	0
RSPO1	PGD2	0
PGD2	RSPO1	0
WT1mKTS	NR5A1	0
NR5A1	WT1mKTS	0
CTNNB1	GATA4	0
GATA4	CTNNB1	0
DHH	SRY	0
SRY	DHH	0
GATA4	NR5A1	0
NR5A1	GATA4	0
WT1mKTS	PGD2	0
PGD2	WT1mKTS	0
DHH	CTNNB1	0
CTNNB1	DHH	0
DMRT1	DHH	0
DHH	DMRT1	0
NR0B1	WT1pKTS	0
WT1pKTS	NR0B1	0
RSPO1	WT1mKTS	0
WT1mKTS	RSPO1	0
GATA4	DKK1	0
DKK1	GATA4	0
UGR	WT1mKTS	0
WT1mKTS	UGR	0
WT1mKTS	DHH	0
DHH	WT1mKTS	0
DHH	WT1pKTS	0
WT1pKTS	DHH	0
SOX9	WT1pKTS	0
WT1pKTS	SOX9	0
SRY	WT1mKTS	0
WT1mKTS	SRY	0
RSPO1	GATA4	0
GATA4	RSPO1	0
DKK1	WT1mKTS	0
WT1mKTS	DKK1	0
DHH	RSPO1	0
RSPO1	DHH	0
RSPO1	SRY	0
SRY	RSPO1	0
FGF9	WNT4	0
WNT4	FGF9	0
WNT4	AMH	0
AMH	WNT4	0
FOXL2	DMRT1	0
DMRT1	FOXL2	0
PGD2	WT1pKTS	0
WT1pKTS	PGD2	0
WT1pKTS	RSPO1	0
RSPO1	WT1pKTS	0
PGD2	UGR	0
UGR	PGD2	0
WT1mKTS	CBX2	0
CBX2	WT1mKTS	0
PGD2	WNT4	0
WNT4	PGD2	0
UGR	FGF9	0
FGF9	UGR	0
DKK1	CTNNB1	0
CTNNB1	DKK1	0
DKK1	CBX2	0
CBX2	DKK1	0
FGF9	RSPO1	0
RSPO1	FGF9	0
WNT4	UGR	0
UGR	WNT4	0
