,PseudoTime
E4574_525,0.34936539746158984
E1346_1392,0.9285237140948563
E679_1180,0.7869071476285905
E3604_573,0.38142952571810285
E3731_1227,0.8183032732130928
E3359_104,0.06813627254509018
E645_1308,0.8724114896459586
E2614_236,0.156312625250501
E1190_562,0.3740814963259853
E2563_1435,0.957247828991316
E4659_1487,0.9919839679358717
E3786_306,0.20307281229124916
E948_640,0.42618570474281897
E3546_1053,0.7020708082832331
E1422_1112,0.7414829659318637
E978_1439,0.9599198396793587
E6_1007,0.6713426853707415
E1976_297,0.19706078824315298
E1807_1231,0.8209752839011356
E1071_370,0.2458249832999332
E4111_680,0.4529058116232465
E156_1210,0.8069472277889111
E2394_1032,0.6880427521710086
E909_689,0.4589178356713427
E283_472,0.3139612558450234
E2967_178,0.11756847027388109
E2573_840,0.5597862391449566
E1161_952,0.6346025384101537
E1174_1379,0.9198396793587175
E4620_1084,0.7227788911155645
E1590_119,0.0781563126252505
E2472_1251,0.8343353373413493
E2459_694,0.4622578490313961
E2954_861,0.5738142952571811
E1226_852,0.5678022712090849
E4694_1182,0.7882431529726119
E3930_1350,0.9004676018704075
E110_1457,0.9719438877755511
E2319_1384,0.9231796927187709
E446_598,0.3981295925183701
E2790_1442,0.9619238476953907
E570_1300,0.8670674682698731
E1715_158,0.10420841683366733
E743_916,0.6105544422177689
E1314_1185,0.790247160988644
E2421_787,0.5243820975283902
E1333_1095,0.730126920507682
E4279_461,0.3066132264529058
E3769_192,0.12692050768203073
E1759_21,0.012692050768203072
E2316_316,0.20975283901135605
E3059_1343,0.8957915831663327
E2153_815,0.5430861723446894
E1087_943,0.6285905143620575
E2048_190,0.12558450233800936
E637_617,0.41082164328657317
E2223_805,0.5364061456245826
E3261_507,0.33734134936539745
E2748_386,0.2565130260521042
E4013_989,0.6593186372745491
E876_462,0.3072812291249165
E2768_280,0.18570474281897129
E2983_1357,0.9051436205744823
E4810_1238,0.8256513026052105
E66_991,0.6606546426185704
E3474_1144,0.7628590514362057
E2610_873,0.5818303273213092
E2728_257,0.17034068136272545
E1084_1020,0.6800267201068805
E3372_1371,0.9144956579826319
E324_1386,0.9245156980627922
E2341_761,0.5070140280561122
E4059_1431,0.9545758183032732
E2526_327,0.21710086840347362
E2034_1008,0.6720106880427522
E1442_962,0.6412825651302605
E4588_1163,0.7755511022044088
E1049_412,0.2738810955243821
E2538_962,0.6412825651302605
E2933_1109,0.7394789579158316
E1886_1073,0.7154308617234469
E3843_1078,0.7187708750835003
E3653_564,0.3754175016700067
E4645_716,0.47695390781563124
E416_892,0.5945223780895124
E1680_1399,0.9331997327989312
E3467_440,0.2925851703406814
E214_1217,0.811623246492986
E2518_1317,0.8784235136940548
E2020_26,0.01603206412825651
E2226_632,0.42084168336673344
E1940_1260,0.8403473613894455
E4937_1403,0.935871743486974
E2241_573,0.38142952571810285
E556_610,0.4061456245824983
E2782_139,0.09151636606546426
E3347_1069,0.7127588510354042
E581_258,0.17100868403473615
E2131_101,0.06613226452905811
E2865_1435,0.957247828991316
E1577_29,0.018036072144288578
E4016_714,0.4756179024716099
E4882_720,0.47962591850367403
E2187_1244,0.8296593186372746
E4085_1064,0.7094188376753507
E4211_1273,0.8490313961255845
E694_1389,0.9265197060788243
E51_281,0.18637274549098196
E2722_382,0.25384101536406145
E1432_452,0.30060120240480964
E804_339,0.22511690046760188
E4087_257,0.17034068136272545
E343_781,0.520374081496326
E2856_199,0.13159652638610556
E4752_666,0.44355377421509684
E3903_1397,0.9318637274549099
E1318_1444,0.9632598530394122
E512_793,0.5283901135604543
E4903_410,0.2725450901803607
E2624_1160,0.7735470941883767
E2006_468,0.31128924515698064
E4112_1203,0.8022712090848363
E4985_1141,0.7608550434201736
E2046_1028,0.685370741482966
E1957_3,0.0006680026720106881
E1245_1005,0.6700066800267201
E3801_116,0.07615230460921844
E2950_155,0.10220440881763528
E386_570,0.37942551770207084
E1876_282,0.18704074816299265
E1452_1009,0.6726786907147628
E598_1452,0.9686038744154977
E3412_1399,0.9331997327989312
E986_1008,0.6720106880427522
E902_231,0.15297261189044756
E3897_1155,0.7702070808283233
E353_849,0.5657982631930528
E4684_143,0.09418837675350701
E4662_294,0.19505678022712092
E154_1440,0.9605878423513694
E2532_863,0.5751503006012024
E1853_878,0.5851703406813628
E4663_721,0.4802939211756847
E3778_1278,0.8523714094856379
E1475_129,0.08483633934535738
E2477_1059,0.7060788243152972
E2912_1342,0.895123580494322
E1527_4,0.0013360053440213762
E1104_1056,0.7040748162992652
E3125_141,0.09285237140948564
E882_575,0.38276553106212424
E2820_1133,0.7555110220440882
E1256_687,0.4575818303273213
E2700_1421,0.9478957915831663
E2752_1440,0.9605878423513694
E3055_309,0.20507682030728122
E1405_608,0.40480961923847697
E2124_1238,0.8256513026052105
E990_753,0.5016700066800267
E1363_887,0.591182364729459
E3671_713,0.4749498997995992
E1848_1179,0.7862391449565799
E4974_389,0.25851703406813625
E1069_507,0.33734134936539745
E3831_5,0.002004008016032064
E906_1215,0.8102872411489646
E1884_809,0.5390781563126252
E4100_176,0.11623246492985972
E1963_1411,0.9412157648630595
E2743_737,0.4909819639278557
E2056_1321,0.8810955243820975
E1766_479,0.3186372745490982
E4316_317,0.21042084168336672
E1794_1412,0.9418837675350702
E3633_482,0.32064128256513025
E2798_953,0.6352705410821643
E4342_121,0.07949231796927188
E4343_502,0.33400133600534404
E718_487,0.3239812959251837
E4186_149,0.09819639278557114
E3777_712,0.4742818971275885
E3508_1335,0.8904475617902472
E3873_1304,0.8697394789579158
E2906_680,0.4529058116232465
E4876_847,0.5644622578490314
E1474_1422,0.948563794255177
E1722_1357,0.9051436205744823
E911_622,0.4141616566466266
E4383_646,0.4301937207748831
E868_589,0.3921175684702739
E1255_1400,0.9338677354709419
E3009_863,0.5751503006012024
E3384_1253,0.8356713426853707
E3823_728,0.4849699398797595
E3375_1143,0.7621910487641951
E4362_195,0.1289245156980628
E4756_88,0.05744822979291917
E2365_1231,0.8209752839011356
E1265_1328,0.8857715430861723
E420_547,0.364061456245825
E3025_226,0.14963259853039412
E1271_1233,0.822311289245157
E535_265,0.17568470273881096
E3394_167,0.11022044088176353
E428_1012,0.6746826987307949
E864_728,0.4849699398797595
E2317_588,0.3914495657982632
E4775_74,0.04809619238476954
E3387_1078,0.7187708750835003
E763_446,0.2965931863727455
E3437_269,0.17835671342685372
E795_976,0.6506346025384101
E2382_1001,0.6673346693386774
E1440_1418,0.9458917835671342
E676_1473,0.9826319305277221
E264_1298,0.8657314629258517
E2086_789,0.5257181028724115
E249_857,0.5711422845691383
E304_1208,0.8056112224448898
E3165_1453,0.9692718770875084
E230_374,0.24849699398797595
E1244_184,0.12157648630594522
E4102_1031,0.687374749498998
E4978_441,0.29325317301269205
E1926_684,0.45557782231128924
E918_339,0.22511690046760188
E1061_192,0.12692050768203073
E1628_404,0.2685370741482966
E548_1326,0.884435537742151
E3722_53,0.03406813627254509
E3350_493,0.32798931195724784
E4624_1192,0.7949231796927188
E1122_864,0.575818303273213
E2443_5,0.002004008016032064
E4828_566,0.37675350701402804
E4438_440,0.2925851703406814
E3156_1208,0.8056112224448898
E3958_670,0.44622578490313963
E328_646,0.4301937207748831
E478_320,0.2124248496993988
E4836_906,0.603874415497662
E1948_1125,0.7501670006680027
E2654_252,0.16700066800267202
E18_241,0.15965263861055445
E2985_691,0.46025384101536404
E329_69,0.0447561790247161
E1767_425,0.28256513026052105
E1732_337,0.2237808951235805
E2179_1105,0.7368069472277889
E3087_1236,0.824315297261189
E2674_790,0.5263861055444222
E1902_1085,0.7234468937875751
E2628_319,0.21175684702738812
E4084_484,0.32197728790915164
E1605_78,0.05076820307281229
E2042_335,0.22244488977955912
E2310_517,0.3440213760855043
E2287_244,0.16165664662658652
E3981_1224,0.8162992651970608
E1538_856,0.5704742818971276
E1729_863,0.5751503006012024
E2076_880,0.5865063460253841
E2590_327,0.21710086840347362
E786_1355,0.9038076152304609
E1171_1251,0.8343353373413493
E4643_1374,0.916499665998664
E4995_724,0.48229792919171677
E3767_1064,0.7094188376753507
E841_1097,0.7314629258517034
E349_212,0.1402805611222445
E1260_167,0.11022044088176353
E3580_325,0.21576486305945225
E3333_302,0.20040080160320642
E3075_1010,0.6733466933867736
E313_275,0.18236472945891782
E1815_1431,0.9545758183032732
E2605_733,0.48830995323981297
E2379_270,0.1790247160988644
E3000_1256,0.8376753507014028
E1109_803,0.5350701402805611
E4916_141,0.09285237140948564
E3524_1432,0.9552438209752839
E4038_630,0.4195056780227121
E2670_1045,0.6967267869071476
E3697_598,0.3981295925183701
E29_1307,0.8717434869739479
E1542_1163,0.7755511022044088
E4243_69,0.0447561790247161
E3704_928,0.6185704742818972
E1357_943,0.6285905143620575
E4562_1033,0.6887107548430194
E2386_368,0.24448897795591182
E2872_1027,0.6847027388109552
E4837_275,0.18236472945891782
E4824_638,0.4248496993987976
E904_683,0.45490981963927857
E2729_251,0.16633266533066132
E2504_452,0.30060120240480964
E1831_236,0.156312625250501
E3989_925,0.6165664662658651
E2898_1213,0.8089512358049432
E161_262,0.1736806947227789
E3373_1139,0.7595190380761523
E1067_231,0.15297261189044756
E4622_503,0.3346693386773547
E2721_674,0.44889779559118237
E4214_393,0.26118904475617905
E3243_1431,0.9545758183032732
E4178_83,0.05410821643286573
E2096_1148,0.7655310621242485
E2503_908,0.6052104208416834
E3555_938,0.625250501002004
E3259_829,0.552438209752839
E4800_354,0.23513694054776219
E4609_1256,0.8376753507014028
E2284_1133,0.7555110220440882
E800_1309,0.8730794923179692
E4521_754,0.5023380093520374
E1650_1269,0.8463593854375417
E4787_517,0.3440213760855043
E646_517,0.3440213760855043
E414_603,0.4014696058784235
E4951_195,0.1289245156980628
E367_848,0.5651302605210421
E789_1148,0.7655310621242485
E1094_588,0.3914495657982632
E1257_741,0.49365397461589844
E4083_592,0.39412157648630597
E4874_419,0.2785571142284569
E3158_49,0.03139612558450234
E2289_1497,0.9986639946559787
E4291_308,0.20440881763527055
E1859_671,0.4468937875751503
E2482_1335,0.8904475617902472
E3378_679,0.45223780895123583
E4944_181,0.11957247828991316
E2871_217,0.14362057448229792
E1202_20,0.012024048096192385
E1459_727,0.48430193720774883
E3864_773,0.5150300601202404
E2511_1459,0.9732798931195725
E4651_570,0.37942551770207084
E1942_1128,0.7521710086840347
E124_1154,0.7695390781563126
E2652_30,0.018704074816299265
E3693_968,0.6452905811623246
E684_1395,0.9305277221108884
E1466_1217,0.811623246492986
E4090_863,0.5751503006012024
E3395_544,0.3620574482297929
E4932_587,0.3907815631262525
E1653_1063,0.70875083500334
E4070_1298,0.8657314629258517
E1301_87,0.05678022712090848
E4379_621,0.4134936539746159
E1691_300,0.19906479625918505
E731_855,0.569806279225117
E2908_412,0.2738810955243821
E1988_925,0.6165664662658651
E4397_749,0.49899799599198397
E3659_98,0.06412825651302605
E2358_240,0.15898463593854376
E1992_189,0.12491649966599866
E153_288,0.19104876419505679
E375_443,0.29458917835671344
E1205_917,0.6112224448897795
E2089_472,0.3139612558450234
E3907_594,0.3954575818303273
E4750_250,0.16566466265865062
E3072_1070,0.7134268537074149
E927_407,0.27054108216432865
E1903_281,0.18637274549098196
E2219_151,0.09953239812959253
E1696_1225,0.8169672678690715
E4439_251,0.16633266533066132
E2208_527,0.35070140280561124
E3549_135,0.08884435537742151
E2114_718,0.47828991315965264
E347_938,0.625250501002004
E409_747,0.49766199064796257
E3135_1065,0.7100868403473614
E358_1151,0.7675350701402806
E3105_509,0.33867735470941884
E1310_664,0.4422177688710755
E2915_590,0.3927855711422846
E2629_902,0.6012024048096193
E1019_550,0.36606546426185704
E3096_334,0.22177688710754842
E599_1110,0.7401469605878424
E772_1025,0.6833667334669339
E4671_1132,0.7548430193720775
E4308_541,0.36005344021376084
E3433_633,0.42150968603874417
E3828_1223,0.8156312625250501
E146_230,0.1523046092184369
E4967_1147,0.7648630594522378
E129_320,0.2124248496993988
E734_582,0.38744154976619904
E2822_1101,0.7341349365397462
E3714_99,0.06479625918503674
E4044_1460,0.9739478957915831
E1127_147,0.09686038744154976
E1863_508,0.3380093520374082
E1827_358,0.23780895123580495
E3141_1399,0.9331997327989312
E1495_948,0.6319305277221109
E4518_115,0.07548430193720775
